SCRAM,CYCLE,EST_ST,EST_MSA,REGION,HWEIGHT,PWEIGHT,TBIRTH_YEAR,ABIRTH_YEAR,RHISPANIC,AHISPANIC,RRACE,ARACE,EEDUC,AEDUC,MS,EGENID_BIRTH,AGENID_BIRTH,GENID_DESCRIBE,SEXUAL_ORIENTATION,THHLD_NUMPER,AHHLD_NUMPER,THHLD_NUMKID,AHHLD_NUMKID,THHLD_NUMADLT,KIDS_LT5Y,KIDS_5_11Y,KIDS_12_17Y,ENRPUBCHK,ENRPRVCHK,ENRHMSCHK,TENROLLPUB,TENROLLPRV,TENROLLHMSCH,ENROLLNONE,ACTVDUTY1,ACTVDUTY2,ACTVDUTY3,ACTVDUTY4,ACTVDUTY5,RECVDVACC,HADCOVIDRV,SYMPTOMS,LONGCOVID,SYMPTMNOW,WRKLOSSRV,ANYWORK,KINDWORK,RSNNOWRKRV,EXPNS_DIF,TWDAYS,CURFOODSUF,CHILDFOOD,FOODRSNRV1,FOODRSNRV2,FOODRSNRV3,FOODRSNRV4,FREEFOOD,SCHLFDHLP_RV1,SCHLFDHLP_RV2,SCHLFDHLP_RV3,SCHLFDHLP_RV4,SCHLFDHLP_RV5,FDBENEFIT1,ANXIOUS,WORRY,INTEREST,DOWN,HLTHINS1,HLTHINS2,HLTHINS3,HLTHINS4,HLTHINS5,HLTHINS6,HLTHINS7,HLTHINS8,PRIVHLTH,PUBHLTH,SEEING,HEARING,REMEMBERING,MOBILITY,SELFCARE,UNDERSTAND,TENURE,RENTCHNG,LIVQTRRV,RENTCUR,MORTCUR,TMNTHSBHND,EVICT,FORCLOSE,ENERGY,HSE_TEMP,ENRGY_BILL,INCOME,SYMPTMIMPCT,PRICECHNG,PRICESTRESS,PRICECONCRN,TWDAYS_RESP,FRMLA_YN,FRMLA_AGE,FRMLA_DIFFCLT,GAS1,GAS2,GAS3,GAS4,SCHLFDHLP_RV6,SCHLFDHLP_RV7,SCHLFDHLP_RV8,FDBENEFIT2,SCHLFDEXPNS,ND_DISPLACE,ND_TYPE1,ND_TYPE2,ND_TYPE3,ND_TYPE4,ND_TYPE5,ND_HOWLONG,ND_DAMAGE,ND_FDSHRTAGE,ND_WATER,ND_ELCTRC,ND_UNSANITARY,ND_ISOLATE,ND_CRIME,ND_SCAM,FDBENEFIT3,BABY_FED,MHLTH_NEED,MHLTH_GET,MHLTH_SATISFD,MHLTH_DIFFCLT,MOVEWHY1,MOVEWHY2,MOVEWHY3,MOVEWHY4,MOVEWHY5,MOVEWHY6,MOVEWHY7,MOVEWHY8,MOVED,WHENCOVIDRV1,WHENCOVIDRV2,WHENCOVIDRV3,VETERAN1,VETERAN2,VETERAN3,VETERAN4,VETERAN5,CHILDCARE,CHILDCARE_RSLT1,CHILDCARE_RSLT2,CHILDCARE_RSLT3,CHILDCARE_RSLT4,CHILDCARE_RSLT5,CHILDCARE_RSLT6,CHILDCARE_RSLT7,CHILDCARE_RSLT8,CHILDCARE_RSLT9,SOCIAL1,SOCIAL2,SUPPORT1,SUPPORT2,SUPPORT3,SUPPORT4,SUPPORT1EXP,RVACCDATE,RSVVACC
P010000292,1,26,,3,1498.2855752,2857.2609119,1957,2,1,2,1,2,7,2,1,2,2,-88,2,2,2,0,2,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,2,1,2,-88,1,4,1,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,-99,3,1,2,3,-88,-88,-88,-88,-88,-88,-88,-88,3,3,1,1,2,2,1,1,1,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,3,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,2,3,1,2,4,1,4,-88,-88
P010000293,1,08,,4,712.22813858,1344.3017963,1974,2,1,2,1,2,6,2,1,1,2,-88,1,2,2,0,2,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,1,1,2,2,2,2,1,2,-88,1,3,1,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,-99,1,1,1,1,1,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,2,-88,2,-88,1,-88,-88,-88,4,4,4,8,-88,2,-88,3,1,-88,-88,-88,-99,-99,-99,1,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,-99,1,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,5,3,2,1,1,4,1,-88
P010000294,1,21,,2,979.22095099,912.98203448,1957,2,1,2,1,2,4,2,3,1,2,-88,2,1,2,0,2,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,1,1,2,2,2,2,2,-88,5,1,4,1,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,-99,1,1,1,1,2,2,1,2,2,2,2,1,2,1,1,2,1,1,1,1,2,-88,3,-88,1,-88,-88,-88,4,4,4,2,-88,1,3,2,-88,-88,-88,-88,-99,-99,-99,1,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,-99,1,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,3,3,2,2,3,1,3,3,2
P010000295,1,25,,1,1476.1805899,5491.9301464,1960,2,1,2,1,2,4,2,1,1,2,1,2,4,2,0,2,4,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,2,1,2,-88,-88,4,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,1,1,1,-88,-88,-88,-88,-88,-88,-88,-88,3,3,1,1,1,1,1,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,5,4,4,4,4,3,-88,-88
P010000296,1,02,,4,335.54368675,625.5278524,1976,2,1,2,2,2,4,2,1,1,2,1,2,4,2,2,2,2,-99,-99,1,1,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,2,1,1,2,-88,2,1,2,-88,1,4,1,-88,-88,-88,-88,-88,2,-99,-99,1,-99,-99,-99,1,1,1,1,1,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,2,-88,5,-88,1,-88,-88,-88,4,4,4,8,-88,1,3,2,-88,-88,-88,-88,-99,-99,-99,1,-99,-99,-99,-99,2,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,3,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,-99,1,1,-99,-99,-99,-99,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,3,4,3,3,1,1,3,-88,-88
P010000297,1,01,,2,959.29530979,926.07549497,1962,2,1,2,2,2,4,2,3,1,2,1,2,1,2,0,2,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,1,1,2,2,2,2,1,1,-88,1,4,1,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,-99,1,1,1,1,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,3,1,5,1,-88,-88,-88,-88,4,4,4,4,-88,1,4,4,-88,-88,-88,-88,-99,-99,-99,1,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,-88,-88,-99,-99,-99,-99,-99,-99,-99,1,-88,-99,-99,1,-99,1,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,3,4,1,1,2,4,1,2
P010000298,1,49,,4,2791.0285238,13414.370998,1994,2,2,2,1,2,1,2,5,1,2,-88,2,5,2,0,2,5,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,1,1,1,2,-88,2,-99,-88,-88,3,4,1,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,-99,2,1,1,1,2,2,2,2,-99,-99,-99,-99,3,3,1,1,1,2,1,1,3,1,1,1,-88,-88,-88,-88,4,4,4,-99,-88,1,4,4,-88,-88,-88,-88,-99,-99,-99,1,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,-88,-88,-99,-99,-99,-99,-99,-99,-99,1,-88,-99,-99,1,-99,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,3,4,1,1,1,4,-99,-88
P010000299,1,31,,3,1269.379006,4754.7306082,2002,2,1,2,1,2,4,2,5,1,2,1,2,4,2,0,2,4,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,2,2,-88,1,1,3,1,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,-99,2,1,1,1,-88,-88,-88,-88,-88,-88,-88,-88,3,3,1,1,1,1,1,1,4,-88,2,-88,-88,-88,-88,-88,-99,-99,-99,-88,-88,4,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,2,3,3,3,1,1,4,-88,-88
P010000300,1,29,,3,1089.141912,1012.9063082,1949,2,1,2,1,2,7,2,3,2,2,2,2,1,2,0,2,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,1,2,-88,-88,-88,2,1,4,-88,1,3,1,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,-99,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,-88,2,-88,-88,-88,-88,-88,4,4,4,7,-88,2,-88,3,-99,-88,-88,-88,-99,-99,-99,1,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,3,3,2,1,1,4,1,1
P010000301,1,28,,2,1818.7296899,1682.9944995,2000,2,1,2,2,2,6,2,5,2,2,-88,2,1,2,0,2,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,1,1,4,1,2,2,1,2,-88,1,1,2,-88,-99,-99,-99,1,2,-88,-88,-88,-88,-88,-99,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,3,4,6,1,-88,-88,-88,-88,4,4,4,6,-88,1,1,1,1,-88,-88,-88,-99,1,-99,-99,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,-99,1,-99,2,-99,-99,1,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,2,4,4,2,4,1,4,3,-88
P010000302,1,51,,2,1524.5405553,2915.9100329,1963,2,1,2,3,2,7,2,1,1,2,1,2,2,2,0,2,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,1,1,3,2,2,2,1,3,-88,1,4,1,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,-99,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,-88,2,-88,-88,-88,-88,-88,4,4,4,8,-88,1,3,2,-88,-88,-88,-88,-99,-99,-99,1,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,-99,1,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,2,3,3,2,1,1,4,2,2
P010000303,1,27,,3,1273.7520808,3500.2623106,1963,2,1,2,1,2,6,2,2,2,2,2,2,3,2,0,2,3,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,1,1,3,2,2,2,1,-99,-88,1,4,1,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,-99,1,1,1,1,1,2,2,2,2,2,2,2,1,2,3,1,1,1,1,1,1,-88,2,-88,-88,-88,-88,-88,4,4,4,3,-88,1,3,2,-88,-88,-88,-88,-99,1,-99,-99,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,-99,1,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,4,4,2,3,1,4,3,2
P010000304,1,42,37980,1,1366.630805,3843.0358024,1972,2,2,2,1,2,5,2,1,2,2,-88,2,3,2,0,2,3,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,1,1,2,1,1,2,1,2,-88,1,4,1,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,-99,1,1,1,1,1,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,-88,2,-88,-88,-88,-88,-88,4,4,4,7,3,1,2,1,-88,-88,-88,-88,-99,-99,-99,1,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,-99,1,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,4,4,2,1,1,4,3,-88
P010000305,1,46,,3,128.69862211,247.07603001,1961,2,1,2,1,2,6,2,5,2,2,2,2,2,2,0,2,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,2,2,-88,-88,-88,2,2,-88,5,1,4,1,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,1,1,1,1,1,2,2,1,1,2,-99,-99,-99,2,1,1,1,1,3,1,1,3,3,6,1,-88,-88,-88,-88,4,4,4,3,-88,1,3,3,-88,-88,-88,-88,-99,-99,-99,1,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,-88,-88,-88,-88,-88,-99,-99,-99,-99,-99,-99,-99,-99,-88,-88,-88,-88,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,4,3,2,2,2,3,-88,2
P010000306,1,16,,4,891.23716657,1781.6299142,1959,2,1,2,1,2,6,2,3,2,2,-88,2,2,2,0,2,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,1,2,-88,-88,-88,2,1,1,-88,1,4,1,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,-99,1,1,1,1,1,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,-88,2,-88,-88,-88,-88,-88,4,4,4,6,-88,1,3,3,-88,-88,-88,-88,-99,-99,-99,1,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,2,4,1,1,2,1,4,1,2
P010000307,1,13,12060,2,884.55696105,4268.951546,1957,2,1,2,2,2,6,2,1,2,2,-88,2,5,2,0,2,5,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,3,3,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88
P010000308,1,21,,2,1026.2488948,956.82879635,1966,2,1,2,1,2,4,2,2,2,2,2,2,1,2,0,2,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,1,1,3,2,2,2,1,2,-88,2,4,1,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,-99,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,2,-88,2,-88,1,-88,-88,-88,4,4,4,4,-88,1,2,2,-88,-88,-88,-88,-99,1,-99,-99,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,-99,1,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,2,3,3,2,1,1,4,3,-88
P010000309,1,48,19100,2,1000.2018757,924.58171543,1937,2,1,2,2,2,4,2,2,2,2,-88,2,1,2,0,2,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,2,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,3,3,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88
P010000310,1,06,31080,4,2094.1242274,4034.162926,1941,2,1,2,1,2,5,2,1,1,2,-88,2,2,2,0,2,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,1,2,-88,-88,-88,2,2,-88,5,1,4,1,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,-99,1,1,1,1,2,2,1,2,-99,1,2,2,3,1,1,1,1,1,1,1,1,-88,2,-88,-88,-88,-88,-88,4,4,4,4,-88,1,4,2,-88,-88,-88,-88,-99,-99,-99,1,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,1,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,5,4,2,1,1,4,2,2
P010000311,1,51,47900,2,685.10862191,655.18595004,1975,2,1,2,1,2,6,2,5,1,2,1,2,1,2,0,2,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,1,1,2,-88,2,2,1,2,-88,1,3,1,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,-99,1,1,2,1,1,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,-88,3,-88,-88,-88,-88,-88,4,4,4,8,-88,1,3,3,3,-88,-88,-88,-99,-99,-99,1,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,1,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,2,4,2,2,1,1,4,3,-88
P010000312,1,30,,4,1322.8023185,2584.3079697,1991,2,1,2,1,2,4,2,1,1,2,-99,2,5,2,3,2,2,1,1,-99,1,-99,-99,2,-99,-99,-99,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,2,1,2,-88,-88,4,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,2,2,2,2,-88,-88,-88,-88,-88,-88,-88,-88,3,3,1,1,2,1,1,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,3,3,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,3,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88
P010000313,1,53,42660,4,561.83581412,525.85976953,1969,2,1,2,1,2,6,2,1,1,2,-88,1,1,2,0,2,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,1,2,-88,-88,-88,1,2,-88,4,1,4,1,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,-99,3,3,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,1,1,1,3,1,6,1,-88,-88,-88,-88,4,1,4,1,-88,1,3,2,-88,-88,-88,-88,-99,-99,-99,1,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,-88,-88,-88,-88,-88,-99,-99,-99,-99,-99,-99,-99,1,-88,-88,-88,-88,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,2,4,2,2,1,1,4,1,-88
P010000314,1,49,,4,1111.8975458,2137.6214631,1996,2,1,2,1,2,6,2,1,2,2,2,2,2,2,0,2,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,1,1,3,1,2,2,1,3,-88,2,2,1,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,-99,3,2,2,3,1,2,2,2,2,2,2,2,1,2,2,1,2,1,1,1,2,-88,3,-88,1,-88,-88,-88,3,2,4,5,-88,1,1,1,4,-88,-88,-88,-99,-99,-99,1,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,1,-99,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,3,2,2,1,4,1,4,2,-88
P010000315,1,01,,2,1116.6083158,3233.822541,1987,2,1,2,1,2,4,2,3,2,2,-88,2,4,2,1,2,3,-99,-99,1,1,-99,-99,1,-99,-99,-99,1,-99,-99,-99,-99,2,2,-88,-88,-88,2,1,2,-88,4,4,1,-88,-88,-88,-88,-88,2,1,-99,-99,-99,-99,-99,2,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,-88,2,-88,1,-88,-88,-88,1,4,1,2,-88,3,-88,2,-88,-88,-88,-88,-99,-99,-99,1,-99,-99,-99,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,3,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,3,-88,-88,-88,-88,-88,-88,-88,-88,-88,5,1,1,1,1,1,1,-88,-88
P010000316,1,53,,4,749.88905958,1403.7427951,1948,2,1,2,1,2,5,2,1,1,2,1,2,2,2,0,2,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,1,2,-88,-88,-88,2,1,4,-88,2,3,2,-88,-99,-99,-99,1,2,-88,-88,-88,-88,-88,-99,1,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,1,3,1,2,1,-88,1,-88,-88,-88,-88,-88,3,3,4,4,-88,2,-88,2,4,-88,-88,-88,1,1,-99,-99,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,4,1,1,1,1,2,3,2
P010000317,1,45,,2,1223.3124495,3564.9098435,1974,2,1,2,1,2,6,2,1,2,2,-88,2,5,2,2,2,3,-99,1,1,1,-99,-99,3,-99,-99,-99,1,-99,-99,-99,-99,1,1,3,2,2,1,2,-88,9,3,3,3,3,1,-99,-99,-99,2,-99,1,-99,-99,-99,-99,3,2,2,1,1,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,3,4,6,1,-88,-88,-88,-88,2,4,4,5,-88,1,1,2,-88,-88,-88,-88,1,-99,-99,-99,-99,-99,-99,-99,2,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,2,1,1,2,1,-99,-99,-99,-99,-99,-99,-99,2,-99,-99,1,1,-99,-99,-99,-99,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,4,3,2,1,1,1,3,3,-88
P010000318,1,05,,2,831.59634053,1572.2927001,1988,2,1,2,1,2,7,2,1,2,2,2,2,3,2,1,2,2,1,-99,-99,-99,-99,-99,-99,-99,-99,1,1,-99,-99,-99,-99,1,2,-88,-88,-88,2,1,2,-88,1,4,1,-88,-88,-88,-88,-88,2,-99,-99,-99,-99,-99,-99,2,1,2,1,1,-99,-99,-99,-99,-99,-99,-99,1,3,1,1,1,1,1,1,2,-88,2,-88,1,-88,-88,-88,4,4,4,-99,-88,4,-88,2,-88,2,-88,-88,-99,-99,-99,1,-99,-99,1,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,3,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,1,2,4,4,2,4,-99,4,3,-88
